Unix Timestamp,Date,Time,Distance (cm),Confidence (%),Yaw (deg),Latitude,Longitude
1705369254392,01/16/24,1:40:54,5720,100,301.22,19.6403488,-156.0116535
1705369254978,01/16/24,1:40:54,5731,100,295.84,19.6403545,-156.0116618
1705369255553,01/16/24,1:40:55,5744,100,292.35,19.6403595,-156.0116703
1705369256128,01/16/24,1:40:56,5751,100,293.78,19.6403617,-156.0116746
1705369256703,01/16/24,1:40:56,5761,100,292.32,19.6403661,-156.0116825
1705369257284,01/16/24,1:40:57,5763,100,294.38,19.6403703,-156.0116904
1705369257868,01/16/24,1:40:57,5757,100,296.75,19.6403745,-156.0116983
1705369258501,01/16/24,1:40:58,5751,100,291.78,19.6403768,-156.0117028
1705369259127,01/16/24,1:40:59,5753,100,289.26,19.6403812,-156.0117128
1705369259751,01/16/24,1:40:59,5760,100,292.65,19.640386,-156.0117214
1705369260344,01/16/24,1:41:00,5770,100,295.2,19.6403903,-156.0117291
1705369260910,01/16/24,1:41:00,5775,100,297.04,19.6403944,-156.0117368
1705369261491,01/16/24,1:41:01,5776,100,298.83,19.6403991,-156.0117441
1705369262092,01/16/24,1:41:02,5782,100,297.88,19.6404012,-156.0117483
1705369262675,01/16/24,1:41:02,5787,100,297.0,19.6404055,-156.0117564
1705369263271,01/16/24,1:41:03,5786,100,296.67,19.6404105,-156.0117638
1705369263852,01/16/24,1:41:03,5780,100,299.65,19.6404151,-156.0117717
1705369264434,01/16/24,1:41:04,5781,100,298.9,19.6404174,-156.0117756
1705369265012,01/16/24,1:41:05,5785,100,295.25,19.6404223,-156.0117841
1705369265589,01/16/24,1:41:05,5785,100,298.32,19.6404269,-156.0117912
1705369266166,01/16/24,1:41:06,5785,100,299.58,19.6404322,-156.0117979
1705369266812,01/16/24,1:41:06,5791,100,299.76,19.6404373,-156.0118053
1705369267374,01/16/24,1:41:07,5799,100,299.15,19.6404398,-156.0118096
1705369267959,01/16/24,1:41:07,5804,100,297.03,19.640445,-156.0118178
1705369268524,01/16/24,1:41:08,5806,100,295.97,19.6404502,-156.0118258
1705369269137,01/16/24,1:41:09,5806,100,294.8,19.6404523,-156.0118297
1705369269741,01/16/24,1:41:09,5807,100,294.63,19.6404572,-156.0118383
1705369270302,01/16/24,1:41:10,5806,100,297.21,19.640462,-156.0118457
1705369270869,01/16/24,1:41:10,5804,100,298.48,19.6404661,-156.0118541
1705369271518,01/16/24,1:41:11,5806,100,297.37,19.6404685,-156.0118585
1705369272103,01/16/24,1:41:12,5810,100,296.37,19.6404733,-156.0118663
1705369272778,01/16/24,1:41:12,5814,100,295.98,19.6404779,-156.0118739
1705369273458,01/16/24,1:41:13,5817,100,296.38,19.6404825,-156.0118821
1705369274072,01/16/24,1:41:14,5810,100,296.69,19.6404874,-156.0118905
1705369274692,01/16/24,1:41:14,5809,100,297.1,19.6404927,-156.0118991
1705369275264,01/16/24,1:41:15,5799,100,300.02,19.6404979,-156.0119076
1705369275848,01/16/24,1:41:15,5793,100,301.24,19.6405021,-156.0119163
1705369276406,01/16/24,1:41:16,5792,100,299.4,19.6405044,-156.0119203
1705369276975,01/16/24,1:41:16,5796,100,299.24,19.6405096,-156.0119273
1705369277563,01/16/24,1:41:17,5803,100,296.95,19.6405136,-156.0119347
1705369278135,01/16/24,1:41:18,5812,100,292.49,19.6405182,-156.0119441
1705369278721,01/16/24,1:41:18,5837,100,286.09,19.6405209,-156.011949
1705369279338,01/16/24,1:41:19,5840,100,288.69,19.6405262,-156.0119574
1705369279938,01/16/24,1:41:19,5834,100,294.07,19.6405302,-156.011966
1705369280564,01/16/24,1:41:20,5831,100,296.59,19.640534,-156.0119749
1705369281240,01/16/24,1:41:21,5843,100,292.97,19.6405395,-156.0119827
1705369281808,01/16/24,1:41:21,5831,100,289.4,19.6405442,-156.0119909
1705369282393,01/16/24,1:41:22,5832,100,290.5,19.6405464,-156.0119949
1705369282982,01/16/24,1:41:22,5831,100,294.39,19.6405511,-156.0120028
1705369283546,01/16/24,1:41:23,5829,100,297.06,19.6405551,-156.0120114
1705369284173,01/16/24,1:41:24,5819,100,293.22,19.6405604,-156.0120199
1705369284770,01/16/24,1:41:24,5874,100,292.71,19.6405628,-156.0120242
1705369285343,01/16/24,1:41:25,5854,100,293.85,19.6405674,-156.0120323
1705369285955,01/16/24,1:41:25,5850,100,290.1,19.6405725,-156.0120399
1705369286564,01/16/24,1:41:26,5848,100,294.56,19.6405768,-156.0120481
1705369287148,01/16/24,1:41:27,5832,100,298.42,19.6405796,-156.0120571
1705369287740,01/16/24,1:41:27,5793,100,297.68,19.640582,-156.0120617
1705369288304,01/16/24,1:41:28,5799,100,291.72,19.640588,-156.0120696
1705369288874,01/16/24,1:41:28,5799,100,292.29,19.6405928,-156.0120785
1705369289513,01/16/24,1:41:29,5799,100,297.35,19.6405966,-156.0120871
1705369290092,01/16/24,1:41:30,5817,100,297.78,19.6405986,-156.0120901
1705369290690,01/16/24,1:41:30,5828,100,294.63,19.6406032,-156.0120945
1705369291287,01/16/24,1:41:31,5829,100,294.32,19.6406081,-156.0121
1705369291852,01/16/24,1:41:31,5822,100,294.98,19.6406114,-156.0121086
1705369292459,01/16/24,1:41:32,5819,100,297.89,19.6406151,-156.0121166
1705369293022,01/16/24,1:41:33,5818,100,297.0,19.6406178,-156.0121205
1705369293615,01/16/24,1:41:33,5809,100,297.5,19.6406236,-156.0121276
1705369294215,01/16/24,1:41:34,5807,100,296.9,19.6406292,-156.0121367
1705369294780,01/16/24,1:41:34,5798,100,299.13,19.6406339,-156.0121453
1705369295372,01/16/24,1:41:35,5789,100,303.08,19.6406362,-156.0121493
1705369295962,01/16/24,1:41:35,5772,100,305.44,19.6406402,-156.012157
1705369296523,01/16/24,1:41:36,5778,100,306.41,19.6406454,-156.0121645
1705369297159,01/16/24,1:41:37,5773,100,303.5,19.640651,-156.0121727
1705369297719,01/16/24,1:41:37,5793,100,303.17,19.6406537,-156.0121766
1705369298300,01/16/24,1:41:38,5795,100,301.34,19.6406601,-156.0121834
1705369298901,01/16/24,1:41:38,5802,100,300.97,19.6406664,-156.0121904
1705369299472,01/16/24,1:41:39,5794,100,298.51,19.6406721,-156.0121987
1705369300075,01/16/24,1:41:40,5781,100,302.0,19.6406741,-156.0122031
1705369300639,01/16/24,1:41:40,5782,100,302.28,19.6406779,-156.012212
1705369301214,01/16/24,1:41:41,5778,100,296.42,19.6406839,-156.0122201
1705369301814,01/16/24,1:41:41,5777,100,291.34,19.6406914,-156.0122269
1705369302414,01/16/24,1:41:42,5771,100,289.61,19.6406944,-156.0122305
1705369302995,01/16/24,1:41:42,5770,100,292.09,19.6406981,-156.0122392
1705369303588,01/16/24,1:41:43,5764,100,295.88,19.6407015,-156.0122475
1705369304168,01/16/24,1:41:44,5750,100,296.86,19.6407047,-156.012256
1705369304788,01/16/24,1:41:44,5730,100,295.36,19.6407067,-156.0122605
1705369305358,01/16/24,1:41:45,5729,100,292.05,19.6407119,-156.0122684
1705369305920,01/16/24,1:41:45,5729,100,294.65,19.6407171,-156.012276
1705369306553,01/16/24,1:41:46,5729,100,298.15,19.6407218,-156.0122843
1705369307162,01/16/24,1:41:47,5728,100,296.76,19.6407261,-156.0122929
1705369307788,01/16/24,1:41:47,5740,100,293.8,19.6407314,-156.0123009
1705369308355,01/16/24,1:41:48,5741,100,292.36,19.6407338,-156.0123048
1705369308915,01/16/24,1:41:48,5725,100,296.6,19.6407373,-156.0123134
1705369309571,01/16/24,1:41:49,5728,100,299.96,19.6407414,-156.0123222
1705369310162,01/16/24,1:41:50,5728,100,297.02,19.6407468,-156.0123303
1705369310755,01/16/24,1:41:50,5713,100,292.84,19.6407498,-156.0123343
1705369311381,01/16/24,1:41:51,5701,100,294.32,19.6407545,-156.0123425
1705369311960,01/16/24,1:41:51,5696,100,300.42,19.6407579,-156.0123506
1705369312558,01/16/24,1:41:52,5684,100,303.02,19.6407621,-156.0123584
1705369313134,01/16/24,1:41:53,5698,100,300.08,19.6407674,-156.0123669
1705369313698,01/16/24,1:41:53,5706,100,293.32,19.6407703,-156.0123706
1705369314348,01/16/24,1:41:54,5712,100,290.24,19.6407763,-156.0123784
1705369314927,01/16/24,1:41:54,5721,100,292.17,19.6407811,-156.0123861
1705369315500,01/16/24,1:41:55,5718,100,296.48,19.6407863,-156.0123934
1705369316122,01/16/24,1:41:56,5709,100,298.81,19.6407902,-156.0124019
1705369316696,01/16/24,1:41:56,5693,100,298.43,19.6407919,-156.0124062
1705369317291,01/16/24,1:41:57,5687,100,291.23,19.6407972,-156.0124152
1705369317899,01/16/24,1:41:57,5688,100,290.26,19.6408031,-156.0124229
1705369318488,01/16/24,1:41:58,5682,100,291.06,19.6408079,-156.012431
1705369319102,01/16/24,1:41:59,5678,100,292.24,19.6408115,-156.0124399
1705369319681,01/16/24,1:41:59,5669,100,295.46,19.6408132,-156.0124444
1705369320246,01/16/24,1:42:00,5654,100,300.72,19.640816,-156.0124532
1705369320856,01/16/24,1:42:00,5658,100,302.63,19.6408206,-156.0124609
1705369321448,01/16/24,1:42:01,5670,100,297.61,19.6408263,-156.0124683
1705369322069,01/16/24,1:42:02,5683,100,295.72,19.6408292,-156.0124722
1705369322652,01/16/24,1:42:02,5698,100,296.33,19.6408348,-156.01248
1705369323239,01/16/24,1:42:03,5706,100,298.09,19.6408396,-156.012488
1705369323848,01/16/24,1:42:03,5704,100,298.38,19.6408449,-156.012496
1705369324464,01/16/24,1:42:04,5696,100,294.02,19.6408501,-156.0125034
1705369325031,01/16/24,1:42:05,5691,100,293.79,19.6408521,-156.0125077
1705369325619,01/16/24,1:42:05,5704,100,295.96,19.6408559,-156.0125156
1705369326186,01/16/24,1:42:06,5698,100,295.56,19.64086,-156.0125235
1705369326797,01/16/24,1:42:06,5702,100,294.21,19.6408643,-156.0125317
1705369327375,01/16/24,1:42:07,5696,100,294.15,19.6408666,-156.0125362
1705369327968,01/16/24,1:42:07,5701,100,291.95,19.6408713,-156.0125444
1705369328548,01/16/24,1:42:08,5696,100,293.9,19.640875,-156.0125535
1705369329119,01/16/24,1:42:09,5696,100,299.13,19.6408783,-156.0125615
1705369329703,01/16/24,1:42:09,5705,100,300.89,19.6408803,-156.0125655
1705369330308,01/16/24,1:42:10,5709,100,300.26,19.6408855,-156.012573
1705369330879,01/16/24,1:42:10,5711,100,292.03,19.6408919,-156.0125813
1705369331464,01/16/24,1:42:11,5731,100,292.05,19.6408978,-156.0125899
1705369332115,01/16/24,1:42:12,5730,100,296.78,19.6409,-156.0125937
1705369332716,01/16/24,1:42:12,5732,100,296.81,19.6409034,-156.0126022
1705369333313,01/16/24,1:42:13,5757,100,290.72,19.6409085,-156.0126109
1705369333958,01/16/24,1:42:13,5759,100,291.64,19.6409135,-156.012619
1705369334568,01/16/24,1:42:14,5743,100,297.85,19.6409175,-156.0126265
1705369335189,01/16/24,1:42:15,5743,100,296.56,19.6409218,-156.012635
1705369335760,01/16/24,1:42:15,5778,100,292.66,19.6409274,-156.0126426
1705369336323,01/16/24,1:42:16,5770,100,293.48,19.6409295,-156.0126468
1705369336962,01/16/24,1:42:16,5745,100,298.12,19.6409331,-156.0126553
1705369337541,01/16/24,1:42:17,5740,100,298.96,19.6409375,-156.0126635
1705369338157,01/16/24,1:42:18,5779,100,297.2,19.640943,-156.0126711
1705369338736,01/16/24,1:42:18,5746,100,295.13,19.6409471,-156.0126796
1705369339298,01/16/24,1:42:19,5770,100,296.05,19.6409493,-156.0126839
1705369339926,01/16/24,1:42:19,5775,100,296.4,19.6409549,-156.0126914
1705369340531,01/16/24,1:42:20,5783,100,295.93,19.6409603,-156.012699
1705369341141,01/16/24,1:42:21,5766,100,294.69,19.6409656,-156.0127075
1705369341723,01/16/24,1:42:21,5751,100,295.56,19.6409685,-156.0127117
1705369342292,01/16/24,1:42:22,5737,100,297.38,19.6409734,-156.0127192
1705369342894,01/16/24,1:42:22,5716,100,299.65,19.6409774,-156.0127277
1705369343497,01/16/24,1:42:23,5674,100,300.46,19.6409811,-156.0127376
1705369344072,01/16/24,1:42:24,5692,100,298.32,19.6409859,-156.0127466
1705369344740,01/16/24,1:42:24,5687,100,295.89,19.6409887,-156.0127503
1705369345321,01/16/24,1:42:25,5686,100,297.42,19.6409947,-156.0127569
1705369345917,01/16/24,1:42:25,5678,100,301.01,19.6409992,-156.0127641
1705369346492,01/16/24,1:42:26,5670,100,300.58,19.641004,-156.0127717
1705369347107,01/16/24,1:42:27,5681,100,297.29,19.641009,-156.0127798
1705369347701,01/16/24,1:42:27,5665,100,295.68,19.6410117,-156.0127842
1705369348272,01/16/24,1:42:28,5654,100,298.07,19.6410164,-156.0127923
1705369348834,01/16/24,1:42:28,5647,100,300.22,19.6410213,-156.0128003
1705369349536,01/16/24,1:42:29,5669,100,299.51,19.6410271,-156.0128079
1705369350095,01/16/24,1:42:30,5643,100,296.97,19.6410318,-156.0128159
1705369350689,01/16/24,1:42:30,5647,100,298.42,19.6410345,-156.0128198
1705369351268,01/16/24,1:42:31,5611,100,299.7,19.6410393,-156.0128272
1705369351837,01/16/24,1:42:31,5572,100,298.61,19.6410435,-156.0128355
1705369352459,01/16/24,1:42:32,5592,99,296.74,19.6410483,-156.0128438
1705369353043,01/16/24,1:42:33,5615,99,297.53,19.6410506,-156.0128482
1705369353633,01/16/24,1:42:33,5584,99,297.4,19.6410554,-156.0128562
1705369354201,01/16/24,1:42:34,5556,99,297.61,19.6410609,-156.0128641
1705369354796,01/16/24,1:42:34,5572,99,298.52,19.6410653,-156.0128724
1705369355381,01/16/24,1:42:35,5550,100,298.93,19.64107,-156.01288
1705369355984,01/16/24,1:42:35,5555,100,296.21,19.6410732,-156.0128835
1705369356578,01/16/24,1:42:36,5532,100,296.73,19.641078,-156.012891
1705369357191,01/16/24,1:42:37,5498,100,298.91,19.6410822,-156.0128996
1705369357762,01/16/24,1:42:37,5523,100,298.88,19.6410874,-156.0129074
1705369358333,01/16/24,1:42:38,5480,100,297.18,19.64109,-156.0129115
1705369358948,01/16/24,1:42:38,5446,100,298.31,19.641095,-156.0129192
1705369359531,01/16/24,1:42:39,5423,100,299.08,19.6411006,-156.0129261
1705369360200,01/16/24,1:42:40,5423,100,297.31,19.6411056,-156.0129341
1705369360768,01/16/24,1:42:40,5359,100,295.98,19.6411094,-156.0129444
1705369361353,01/16/24,1:42:41,5372,100,296.85,19.6411113,-156.0129491
1705369362042,01/16/24,1:42:42,5352,100,297.21,19.6411158,-156.0129578
1705369362604,01/16/24,1:42:42,5328,100,296.19,19.6411209,-156.0129654
1705369363170,01/16/24,1:42:43,5316,100,296.75,19.6411262,-156.0129732
1705369363795,01/16/24,1:42:43,5305,100,298.63,19.6411314,-156.0129814
1705369364368,01/16/24,1:42:44,5267,100,298.05,19.6411372,-156.0129897
1705369364959,01/16/24,1:42:44,5291,100,295.45,19.6411399,-156.0129942
1705369365523,01/16/24,1:42:45,5233,100,295.59,19.6411438,-156.0130031
1705369366082,01/16/24,1:42:46,5186,100,300.38,19.641147,-156.0130117
1705369366718,01/16/24,1:42:46,5198,100,302.12,19.6411514,-156.0130195
1705369367307,01/16/24,1:42:47,5169,100,299.8,19.6411546,-156.013023
1705369367881,01/16/24,1:42:47,5155,100,290.71,19.6411616,-156.0130301
1705369368467,01/16/24,1:42:48,5216,100,291.0,19.6411673,-156.0130386
1705369369046,01/16/24,1:42:49,5151,100,292.82,19.6411704,-156.0130473
1705369369714,01/16/24,1:42:49,5151,100,297.25,19.6411736,-156.0130558
1705369370330,01/16/24,1:42:50,5133,100,295.84,19.6411754,-156.0130602
1705369370901,01/16/24,1:42:50,5090,100,293.17,19.6411804,-156.0130682
1705369371492,01/16/24,1:42:51,5079,100,291.76,19.6411864,-156.0130758
1705369372090,01/16/24,1:42:52,5050,100,294.9,19.6411908,-156.0130841
1705369372830,01/16/24,1:42:52,5027,100,294.51,19.6411926,-156.0130883
1705369373394,01/16/24,1:42:53,4944,100,296.01,19.6411978,-156.013102
1705369373982,01/16/24,1:42:53,4930,100,297.05,19.6412,-156.0131062
1705369374562,01/16/24,1:42:54,4925,100,295.12,19.6412053,-156.013114
1705369375141,01/16/24,1:42:55,4955,100,296.33,19.6412107,-156.0131218
1705369375731,01/16/24,1:42:55,4923,100,295.28,19.6412159,-156.01313
1705369376388,01/16/24,1:42:56,4901,100,293.64,19.6412213,-156.0131383
1705369376964,01/16/24,1:42:56,4862,100,291.28,19.6412241,-156.0131422
1705369377561,01/16/24,1:42:57,4868,100,292.54,19.6412288,-156.01315
1705369378151,01/16/24,1:42:58,4734,100,295.09,19.6412317,-156.0131594
1705369378722,01/16/24,1:42:58,4836,100,294.24,19.6412368,-156.0131671
1705369379346,01/16/24,1:42:59,4726,100,292.79,19.6412402,-156.0131703
1705369380540,01/16/24,1:43:00,4631,100,293.04,19.6412499,-156.0131873
1705369381121,01/16/24,1:43:01,4725,100,291.22,19.6412544,-156.0131967
1705369381716,01/16/24,1:43:01,4617,100,294.64,19.6412583,-156.0132056
1705369382300,01/16/24,1:43:02,4604,100,300.72,19.64126,-156.0132098
1705369382871,01/16/24,1:43:02,4652,100,301.5,19.6412642,-156.0132175
1705369383476,01/16/24,1:43:03,4663,100,297.72,19.6412696,-156.0132249
1705369384165,01/16/24,1:43:04,4687,100,295.28,19.6412755,-156.013233
1705369384752,01/16/24,1:43:04,4656,100,291.62,19.6412807,-156.0132423
1705369385338,01/16/24,1:43:05,4673,100,292.58,19.6412828,-156.0132466
1705369385903,01/16/24,1:43:05,4660,100,296.49,19.6412865,-156.0132551
1705369386481,01/16/24,1:43:06,4612,100,301.29,19.6412903,-156.0132638
1705369387094,01/16/24,1:43:07,4599,100,299.82,19.6412952,-156.0132721
1705369387673,01/16/24,1:43:07,4677,100,297.53,19.6412981,-156.0132764
1705369388297,01/16/24,1:43:08,4671,100,297.17,19.6413035,-156.0132852
1705369388917,01/16/24,1:43:08,4674,100,297.98,19.6413088,-156.013293
1705369389493,01/16/24,1:43:09,4678,100,300.26,19.6413137,-156.0133006
1705369390119,01/16/24,1:43:10,4658,100,301.62,19.6413183,-156.0133082
1705369390696,01/16/24,1:43:10,4664,100,299.99,19.641324,-156.0133161
1705369391272,01/16/24,1:43:11,4671,100,295.22,19.641327,-156.0133206
1705369391912,01/16/24,1:43:11,4668,100,291.36,19.6413326,-156.0133296
1705369392514,01/16/24,1:43:12,4677,100,294.13,19.6413375,-156.013337
1705369393103,01/16/24,1:43:13,4692,100,298.52,19.6413416,-156.0133445
1705369393682,01/16/24,1:43:13,4638,100,299.46,19.641346,-156.0133524
1705369394284,01/16/24,1:43:14,4710,100,297.7,19.6413482,-156.0133571
1705369394893,01/16/24,1:43:14,4763,100,294.3,19.6413532,-156.0133658
1705369395473,01/16/24,1:43:15,4740,100,294.38,19.6413582,-156.0133744
1705369396046,01/16/24,1:43:16,4770,100,299.16,19.6413631,-156.0133817
1705369396653,01/16/24,1:43:16,4779,100,301.22,19.6413658,-156.0133851
1705369397220,01/16/24,1:43:17,4717,100,301.14,19.6413706,-156.0133926
1705369398043,01/16/24,1:43:18,4723,100,294.59,19.6413754,-156.013401
1705369398697,01/16/24,1:43:18,4769,100,292.17,19.6413802,-156.0134102
1705369399295,01/16/24,1:43:19,4766,100,296.13,19.6413845,-156.0134182
1705369399893,01/16/24,1:43:19,4727,100,296.6,19.6413892,-156.0134258
1705369400472,01/16/24,1:43:20,4729,100,295.27,19.6413937,-156.0134337
1705369401086,01/16/24,1:43:21,4673,100,295.41,19.6413982,-156.0134427
1705369401672,01/16/24,1:43:21,4687,100,300.18,19.6414029,-156.0134508
1705369402246,01/16/24,1:43:22,4683,98,302.88,19.6414048,-156.0134548
1705369402854,01/16/24,1:43:22,4670,98,304.12,19.6414089,-156.0134631
1705369403415,01/16/24,1:43:23,4691,98,302.73,19.6414147,-156.01347
1705369404003,01/16/24,1:43:24,4681,98,299.36,19.6414204,-156.0134769
1705369404634,01/16/24,1:43:24,4704,98,298.58,19.6414235,-156.0134807
1705369405252,01/16/24,1:43:25,4772,100,299.96,19.6414291,-156.0134881
1705369405855,01/16/24,1:43:25,4787,100,296.9,19.6414352,-156.0134959
1705369406427,01/16/24,1:43:26,4804,100,294.2,19.6414402,-156.0135037
1705369407000,01/16/24,1:43:27,4801,100,298.12,19.6414439,-156.0135112
1705369407645,01/16/24,1:43:27,4749,100,301.62,19.6414457,-156.0135155
1705369408203,01/16/24,1:43:28,4747,100,295.69,19.6414506,-156.013524
1705369408836,01/16/24,1:43:28,4748,100,287.77,19.6414568,-156.0135324
1705369409432,01/16/24,1:43:29,4727,100,291.46,19.6414609,-156.0135408
1705369410006,01/16/24,1:43:30,4688,100,295.95,19.6414634,-156.0135496
1705369410639,01/16/24,1:43:30,4723,100,296.48,19.6414651,-156.013554
1705369411209,01/16/24,1:43:31,4695,100,294.81,19.6414699,-156.0135617
1705369411798,01/16/24,1:43:31,4669,100,296.5,19.6414745,-156.0135698
1705369412373,01/16/24,1:43:32,4714,100,296.73,19.6414796,-156.0135783
1705369412944,01/16/24,1:43:32,4727,100,294.26,19.6414831,-156.0135824
1705369413574,01/16/24,1:43:33,4685,100,295.02,19.6414893,-156.0135895
1705369414146,01/16/24,1:43:34,4668,100,296.78,19.6414927,-156.013598
1705369414716,01/16/24,1:43:34,4698,100,294.03,19.6414972,-156.0136073
1705369415322,01/16/24,1:43:35,4729,100,285.83,19.6415001,-156.0136121
1705369415911,01/16/24,1:43:35,4741,100,287.93,19.6415055,-156.0136205
1705369416501,01/16/24,1:43:36,4729,100,294.34,19.6415094,-156.0136279
1705369417062,01/16/24,1:43:37,4727,100,297.59,19.6415122,-156.0136365
1705369417673,01/16/24,1:43:37,4656,100,296.94,19.6415165,-156.0136451
1705369418295,01/16/24,1:43:38,4667,100,294.71,19.6415192,-156.0136491
1705369418872,01/16/24,1:43:38,4680,100,292.35,19.6415248,-156.0136571
1705369419448,01/16/24,1:43:39,4698,100,292.82,19.6415297,-156.0136645
1705369420075,01/16/24,1:43:40,4683,100,297.91,19.6415336,-156.0136724
1705369420654,01/16/24,1:43:40,4649,100,298.79,19.6415355,-156.0136767
1705369421382,01/16/24,1:43:41,4635,100,293.35,19.6415399,-156.0136854
1705369421974,01/16/24,1:43:41,4645,100,295.96,19.6415452,-156.0136938
1705369422553,01/16/24,1:43:42,4661,100,299.33,19.64155,-156.0137014
1705369423186,01/16/24,1:43:43,4670,100,299.81,19.6415551,-156.0137088
1705369423754,01/16/24,1:43:43,4612,100,302.07,19.6415598,-156.0137165
1705369424350,01/16/24,1:43:44,4589,100,300.03,19.6415646,-156.0137247
1705369424909,01/16/24,1:43:44,4606,100,298.16,19.6415677,-156.0137289
1705369425482,01/16/24,1:43:45,4625,100,299.65,19.6415735,-156.0137359
1705369426047,01/16/24,1:43:46,4590,100,300.77,19.6415781,-156.0137437
1705369426622,01/16/24,1:43:46,4600,100,299.61,19.6415805,-156.0137478
1705369427192,01/16/24,1:43:47,4611,100,298.36,19.6415866,-156.0137549
1705369427793,01/16/24,1:43:47,4548,100,300.26,19.6415911,-156.0137623
1705369428359,01/16/24,1:43:48,4528,100,297.78,19.6415947,-156.0137714
1705369428959,01/16/24,1:43:48,4565,100,293.83,19.6415969,-156.0137755
1705369429521,01/16/24,1:43:49,4549,100,299.04,19.6416022,-156.0137833
1705369430141,01/16/24,1:43:50,4535,100,301.61,19.6416081,-156.0137905
1705369430757,01/16/24,1:43:50,4562,100,295.58,19.6416142,-156.0137986
1705369431337,01/16/24,1:43:51,4588,100,292.01,19.6416192,-156.0138077
1705369431914,01/16/24,1:43:51,4545,100,290.14,19.6416211,-156.0138119
1705369432589,01/16/24,1:43:52,4546,100,296.36,19.6416245,-156.0138201
1705369433162,01/16/24,1:43:53,4535,100,294.02,19.6416289,-156.0138283
1705369433772,01/16/24,1:43:53,4535,100,289.95,19.6416345,-156.013836
1705369434340,01/16/24,1:43:54,4516,100,289.78,19.641638,-156.0138449
1705369434929,01/16/24,1:43:54,4509,100,294.18,19.6416395,-156.0138494
1705369435541,01/16/24,1:43:55,4578,100,295.11,19.6416429,-156.0138577
1705369436211,01/16/24,1:43:56,4525,100,295.07,19.6416478,-156.0138655
1705369436824,01/16/24,1:43:56,4544,100,294.66,19.6416527,-156.013873
1705369437416,01/16/24,1:43:57,4565,100,294.27,19.6416575,-156.013881
1705369438056,01/16/24,1:43:58,4562,100,296.29,19.6416615,-156.0138901
1705369438659,01/16/24,1:43:58,4562,100,296.24,19.6416652,-156.0138983
1705369439231,01/16/24,1:43:59,4558,100,296.65,19.6416675,-156.0139019
1705369439802,01/16/24,1:43:59,4559,100,296.18,19.6416729,-156.0139096
1705369440390,01/16/24,1:44:00,4525,100,298.23,19.6416786,-156.0139171
1705369440979,01/16/24,1:44:00,4488,100,299.33,19.6416834,-156.0139254
1705369441671,01/16/24,1:44:01,4443,100,298.33,19.6416856,-156.0139294
1705369442240,01/16/24,1:44:02,4438,100,299.54,19.6416895,-156.0139375
1705369442811,01/16/24,1:44:02,4425,100,299.34,19.6416941,-156.0139455
1705369443560,01/16/24,1:44:03,4520,100,299.27,19.6417004,-156.0139524
1705369444174,01/16/24,1:44:04,4493,100,295.1,19.6417051,-156.0139608
1705369444744,01/16/24,1:44:04,4496,100,291.95,19.6417109,-156.0139693
1705369445330,01/16/24,1:44:05,4452,100,292.98,19.6417156,-156.0139769
1705369445908,01/16/24,1:44:05,4386,100,299.68,19.6417172,-156.0139808
1705369446550,01/16/24,1:44:06,4396,100,301.13,19.6417212,-156.0139896
1705369447124,01/16/24,1:44:07,4435,100,296.84,19.6417265,-156.0139975
1705369447706,01/16/24,1:44:07,4414,100,291.98,19.6417324,-156.0140052
1705369448343,01/16/24,1:44:08,4421,100,295.66,19.641735,-156.0140089
1705369448953,01/16/24,1:44:08,4437,100,297.89,19.6417397,-156.0140169
1705369449519,01/16/24,1:44:09,4366,100,295.64,19.6417436,-156.0140263
1705369450118,01/16/24,1:44:10,4397,100,296.32,19.6417483,-156.0140345
1705369450685,01/16/24,1:44:10,4368,100,296.75,19.6417541,-156.0140422
1705369451277,01/16/24,1:44:11,4363,100,294.46,19.641757,-156.0140462
1705369451863,01/16/24,1:44:11,4387,100,293.57,19.641762,-156.0140542
1705369452427,01/16/24,1:44:12,4335,100,296.07,19.6417655,-156.0140623
1705369453007,01/16/24,1:44:13,4310,100,299.06,19.6417695,-156.0140708
1705369453584,01/16/24,1:44:13,4346,100,298.41,19.6417717,-156.0140748
1705369454263,01/16/24,1:44:14,4318,100,293.76,19.6417776,-156.0140833
1705369454828,01/16/24,1:44:14,4325,100,294.53,19.6417823,-156.0140918
1705369455389,01/16/24,1:44:15,4348,100,295.94,19.6417862,-156.0141003
1705369455979,01/16/24,1:44:15,4381,100,294.65,19.6417916,-156.0141085
1705369456544,01/16/24,1:44:16,4310,100,293.28,19.6417942,-156.0141124
1705369457114,01/16/24,1:44:17,4284,100,292.21,19.6417995,-156.0141204
1705369457709,01/16/24,1:44:17,4241,100,293.03,19.6418041,-156.0141283
1705369458286,01/16/24,1:44:18,4198,100,295.41,19.6418073,-156.014137
1705369458864,01/16/24,1:44:18,4201,100,297.8,19.6418089,-156.0141415
1705369459486,01/16/24,1:44:19,4206,100,292.07,19.6418139,-156.0141493
1705369460072,01/16/24,1:44:20,4223,100,291.68,19.6418199,-156.0141567
1705369460662,01/16/24,1:44:20,4218,100,292.98,19.6418244,-156.0141651
1705369461225,01/16/24,1:44:21,4252,100,296.7,19.6418259,-156.0141695
1705369461790,01/16/24,1:44:21,4238,100,299.05,19.6418307,-156.0141776
1705369462375,01/16/24,1:44:22,4182,100,300.77,19.6418357,-156.0141847
1705369462969,01/16/24,1:44:22,4172,100,302.28,19.6418398,-156.0141934
